,stock,register,city,year,GDP,road_area,DMSP_sum,Built_area,baidu_index,POP,scale,stock_model_chose,register_model_chose,pr_register
285,,,阿克苏地区,2006,,,16712.0,,,,2,100.0,100.0,1.489718493582299
286,,,海西蒙古族藏族自治州,2017,,,39585.0,,,,2,100.0,100.0,3.54536105534074
287,,,和田地区,2012,,,32599.0,,,,2,100.0,100.0,2.9175151699542816
288,3.0,,甘南藏族自治州,2011,,,4850.0,,,,2,100.0,100.0,0.42365667101513976
289,13.5452,,甘孜藏族自治州,2019,,,19880.0,,,,2,100.0,100.0,1.7744330319310395
290,3.6655,,迪庆藏族自治州,2007,,,3095.0,,,,2,100.0,100.0,0.2659312875549
291,24.24,,阿坝藏族羌族自治州,2018,,,11195.0,,,,2,100.0,100.0,0.9938945958329297
292,,,阿勒泰地区,2014,,,15810.0,,,,2,100.0,100.0,1.4086539375246714
293,,,和田地区,2015,,,33502.0,,,,2,100.0,100.0,2.9986695980252764
294,,,黄南藏族自治州,2014,,,2442.0,,,,2,100.0,100.0,0.20724486282581933
295,,,大兴安岭地区,2004,,,8977.0,,,,2,100.0,100.0,0.7945584701834643
296,,,海南藏族自治州,2013,,,5964.0,,44.0,,2,10100.0,10100.0,2.7593942964754734
297,6.1518,,呼伦贝尔市,2002,,,34559.0,,,,2,100.0,100.0,3.093664316154891
298,6.44,,酒泉市,2010,405.0348,429.0,23164.0,38.0,,97.95,2,1111.0,101111.0,1.367618737574082
299,,,黄南藏族自治州,2013,,,2509.0,,,,2,100.0,100.0,0.2132662877214524
300,,,阿克苏地区,2007,,,17788.0,,,,2,100.0,100.0,1.586420779965899
301,,,黄南藏族自治州,2015,,,2536.0,,,,2,100.0,100.0,0.2156928320823792
302,4.3065,,迪庆藏族自治州,2008,,,3267.0,,,,2,100.0,100.0,0.28138927385413715
303,1.7976,,大兴安岭地区,2005,,,9358.0,,,,2,100.0,100.0,0.8287997072765421
304,10.06,,迪庆藏族自治州,2016,,,3290.0,,,,2,100.0,100.0,0.2834563301615933
305,,,阿克苏地区,2008,,,18205.0,,,,2,100.0,100.0,1.6238974095402123
306,,,海西蒙古族藏族自治州,2019,,,43162.0,,,,2,100.0,100.0,3.866833247156853
307,7.86,,酒泉市,2011,481.5458,431.0,24101.0,40.0,2.0,99.1,2,11111.0,111111.0,1.6812606228170968
308,,,锡林郭勒盟,2016,,,28740.0,,,,2,100.0,100.0,2.570699070368489
309,,,锡林郭勒盟,2014,,,28809.0,,,,2,100.0,100.0,2.5769002392908575
310,,,阿克苏地区,2009,,,18407.0,,,,2,100.0,100.0,1.6420515562404792
311,2.4258,,塔城地区,2002,,,13698.0,,,,2,100.0,100.0,1.2188442452921777
312,5.5606,,锡林郭勒盟,2009,,,28938.0,,,,2,100.0,100.0,2.5884937290152856
313,2.4513,,兴安盟,2003,,,8024.0,,,,2,100.0,100.0,0.7089104414440862
314,16.44,,酒泉市,2016,577.9341,589.0,24444.0,55.0,21.0,112.0,2,11111.0,111111.0,2.3194651318992365
315,,,大兴安岭地区,2007,,,9674.0,,,,2,100.0,100.0,0.857199263500722
316,1.9307,,大兴安岭地区,2008,,,9738.0,,,,2,100.0,100.0,0.8629510723562521
317,8.63,,迪庆藏族自治州,2014,,,3459.0,,,,2,100.0,100.0,0.2986447004207275
318,3.8208,,喀什地区,2002,,,16510.0,,,,2,100.0,100.0,1.471564346882032
319,2.6522,,兴安盟,2004,,,8260.0,,,,2,100.0,100.0,0.7301202365988535
320,6.0334,,呼伦贝尔市,2003,,,37936.0,,,,2,100.0,100.0,3.3971621052974723
321,2.1691,,大兴安岭地区,2009,,,9989.0,,,,2,100.0,100.0,0.8855089477115342
322,12.4814,,阿坝藏族羌族自治州,2019,,,12591.0,,,,2,100.0,100.0,1.1193559264941804
323,2.38,,大兴安岭地区,2006,,,10077.0,,,,2,100.0,100.0,0.8934176848878882
324,3.9942,,呼伦贝尔市,2004,261.789,254.0,38490.0,28.0,,270.88,2,1111.0,101111.0,1.7736034752365344
325,,,阿勒泰地区,2016,,,17969.0,,,,2,100.0,100.0,1.602687614385445
326,,,阿勒泰地区,2010,,,18255.0,,,,2,100.0,100.0,1.6283910102085952
327,,,锡林郭勒盟,2015,,,31384.0,,,,2,100.0,100.0,2.8083206737125765
328,,,塔城地区,2004,,,14910.0,,,,2,100.0,100.0,1.3277691254937793
329,2.7042,,大兴安岭地区,2011,,,10539.0,,,,2,100.0,100.0,0.9349385550637461
330,,,海西蒙古族藏族自治州,2020,,,48171.0,,,,2,100.0,100.0,4.317002162115452
331,1.2,,陇南市（2004年前为陇南地区）,2002,,,4470.0,,,,2,100.0,100.0,0.3895053059354297
332,10.6125,,阿坝藏族羌族自治州,2017,,,13483.0,,,,2,100.0,100.0,1.1995217624181314
333,2.8918,,塔城地区,2003,,,15433.0,,,,2,100.0,100.0,1.3747721884850643
334,0.6233,,陇南市（2004年前为陇南地区）,2003,,,4555.0,,,,2,100.0,100.0,0.3971444270716807
335,,,阿勒泰地区,2011,,,19121.0,,,,2,100.0,100.0,1.7062201737849871
336,,,阿勒泰地区,2015,,,19226.0,,,,2,100.0,100.0,1.715656735188591
337,5.86,,兴安盟,2005,,,9209.0,,,,2,100.0,100.0,0.8154087772847609
338,5.6996,,兴安盟,2006,,,9255.0,,,,2,100.0,100.0,0.8195428898996732
339,2.438,,大兴安岭地区,2010,,,11154.0,,,,2,100.0,100.0,0.9902098432848557
340,7.5025,,呼伦贝尔市,2005,324.0831,265.0,42464.0,28.0,,270.0,2,1111.0,101111.0,2.0008458018065554
341,,,海南藏族自治州,2019,,,7414.0,,185.0,,2,10100.0,10100.0,10.160892554220968
342,3.65,,甘南藏族自治州,2012,,,6241.0,,,,2,100.0,100.0,0.5486686416095521
343,9.42,,迪庆藏族自治州,2015,,,3959.0,,,,2,100.0,100.0,0.34358070710455646
344,,,巴音郭楞蒙古自治州,2018,,,80758.0,,,,2,100.0,100.0,7.245661461727322
345,,,呼伦贝尔市,2015,1600.0,772.0,43294.0,114.0,34.0,259.3,2,11111.0,111111.0,5.207180946426455
346,,,巴音郭楞蒙古自治州,2017,,,81333.0,,,,2,100.0,100.0,7.297337869413726
347,5.1428,,迪庆藏族自治州,2009,,,4042.0,,,,2,100.0,100.0,0.35104008421407207
348,,,塔城地区,2005,,,16531.0,,,,2,100.0,100.0,1.473451659162753
349,9.4,,酒泉市,2012,574.5681,434.0,29440.0,41.0,0.0,98.8,2,11111.0,111111.0,1.8921145996273563
350,1.1757,,张掖市,2002,75.66,,6804.0,20.0,,126.95,2,1101.0,101101.0,0.3824625161785036
351,,,黄南藏族自治州,2017,,,3191.0,,,,2,100.0,100.0,0.2745590008381952
352,,,巴音郭楞蒙古自治州,2020,,,83992.0,,,,2,100.0,100.0,7.536307552958329
353,0.8594,,博尔塔拉蒙古自治州,2002,,,4268.0,,,,2,100.0,100.0,0.3713511592351628
354,1.6124,,巴彦淖尔市,2002,,,11804.0,,,,2,100.0,100.0,1.0486266519738336
355,9.0468,,锡林郭勒盟,2010,,,36487.0,,,,2,100.0,100.0,3.2669375579277355
356,,,呼伦贝尔市,2016,1620.0,787.0,46010.0,93.0,41.0,259.0,2,11111.0,111111.0,5.553736631745238
357,7.24,,甘南藏族自治州,2018,,,6722.0,,,,2,100.0,100.0,0.5918970800393956
358,3.8208,,喀什地区,2003,,,20345.0,,,,2,100.0,100.0,1.8162235181470003
359,0.4585,,神农架林区,2010,,,598.0,,,,2,100.0,100.0,0.041520870175857996
360,,,阿勒泰地区,2012,,,21698.0,,,,2,100.0,100.0,1.9378203522334418
361,2.8823,,大兴安岭地区,2012,,,12277.0,,,,2,100.0,100.0,1.0911361142967355
362,1.1536,,陇南市（2004年前为陇南地区）,2004,63.383,38.0,5191.0,6.0,,270.93,2,1111.0,101111.0,0.6779933338159365
363,18.11,,酒泉市,2017,551.77251,603.0,31203.0,53.0,58.0,99.0,2,11111.0,111111.0,3.37502049198887
364,2.5077,,凉山彝族自治州,2002,,,11282.0,,,,2,100.0,100.0,1.001713460995916
365,,,阿勒泰地区,2013,,,21957.0,,,,2,100.0,100.0,1.961097203695665
366,,,巴音郭楞蒙古自治州,2019,,,89085.0,,,,2,100.0,100.0,7.994025717039811
367,,,锡林郭勒盟,2018,,,38173.0,,,,2,100.0,100.0,3.418461772465607
368,6.79,,甘南藏族自治州,2017,,,7024.0,,,,2,100.0,100.0,0.6190384280764283
369,10.6344,,酒泉市,2013,641.9382,453.0,32651.0,48.0,1.0,110.8,2,11111.0,111111.0,2.148816951842089
370,,,海南藏族自治州,2020,,,8511.0,,179.0,,2,10100.0,10100.0,9.942870279597338
371,,,大兴安岭地区,2013,,,12905.0,,,,2,100.0,100.0,1.1475757386916248
372,,,拉萨市,2002,,,5803.0,,,,2,100.0,100.0,0.5093046997545179
373,10.4687,,锡林郭勒盟,2011,,,39104.0,,,,2,100.0,100.0,3.502132616910897
374,10.35,,甘孜藏族自治州,2020,,,29373.0,,,,2,100.0,100.0,2.6275880548302166
375,10.8962,,普洱市（2007年前为思茅市、思茅地区）,2002,,,8685.0,,,,2,100.0,100.0,0.7683158422801082
376,,,塔城地区,2006,,,18680.0,,,,2,100.0,100.0,1.6665866158898497
377,1.3825,,陇南市（2004年前为陇南地区）,2005,74.1836,38.0,5512.0,6.0,,272.49,2,1111.0,101111.0,0.7131189769027371
378,,,喀什地区,2004,,,21869.0,,,,2,100.0,100.0,1.953188466519311
379,2.4223,,黔东南苗族侗族自治州,2002,,,5994.0,,,,2,100.0,100.0,0.5264702543077405
380,0.9284,,乌兰察布市（2003年前为乌兰察布盟）,2002,,,10817.0,,,,2,100.0,100.0,0.959922974779955
381,4.6871,,兴安盟,2007,,,10998.0,,,,2,100.0,100.0,0.976189809199501
382,9.1392,,呼伦贝尔市,2006,395.06,267.0,50194.0,28.0,,269.96,2,1111.0,101111.0,2.3355329200178874
383,0.5154,,神农架林区,2011,,,653.0,,,,2,100.0,100.0,0.04646383091107918
384,,,锡林郭勒盟,2017,,,40376.0,,,,2,100.0,100.0,3.6164498179145577
385,9.2307,,昭通市,2002,112.6632,,4551.0,14.0,,508.14,2,1101.0,101101.0,1.120402064150014
386,4.3,,甘南藏族自治州,2013,,,7454.0,,,,2,100.0,100.0,0.6576833938245212
387,,,塔城地区,2008,,,19507.0,,,,2,100.0,100.0,1.740910770944903
388,,,呼伦贝尔市,2014,1520.0,726.0,51949.0,114.0,21.0,265.9,2,11111.0,111111.0,5.076467048418333
389,5.56,,巴中市,2002,95.6326,,2559.0,15.0,,353.52,2,1101.0,101101.0,0.7665676248758462
390,3.7249,,凉山彝族自治州,2003,,,12585.0,,,,2,100.0,100.0,1.1188166944139744
391,1.9546,,陇南市（2004年前为陇南地区）,2006,93.49,39.0,5844.0,6.0,,274.12,2,1111.0,101111.0,0.7680456646845764
392,,,锡林郭勒盟,2019,,,42087.0,,,,2,100.0,100.0,3.7702208327866202
393,1.4277,,武威市,2002,78.4706,,6831.0,16.0,,187.76,2,1101.0,101101.0,0.5124877948378258
394,,,喀什地区,2005,,,23584.0,,,,2,100.0,100.0,2.1073189694448446
395,3.2323,,普洱市（2007年前为思茅市、思茅地区）,2003,76.995,83.0,9453.0,13.0,,253.03,2,1111.0,101111.0,0.7448314728859923
396,1.3096,,张掖市,2003,83.764,170.0,8221.0,22.0,,126.81,2,1111.0,101111.0,0.4512924551355543
397,,,和田地区,2017,,,52872.0,,,,2,100.0,100.0,4.739490496956812
398,,,塔城地区,2007,,,20367.0,,,,2,100.0,100.0,1.818200702441089
399,19.4,,酒泉市,2018,596.8871,611.0,36149.0,54.0,60.0,99.0,2,11111.0,111111.0,3.6229065895417145
400,2.7396,,张掖市,2007,146.6371,226.0,8349.0,27.0,,128.72,2,1111.0,101111.0,0.578767479951085
401,,,呼伦贝尔市,2018,1250.0,796.0,54841.0,93.0,94.0,256.0,2,11111.0,111111.0,6.738474862211021
402,2.2415,,巴中市,2005,129.0055,248.0,2680.0,16.0,,362.96,2,1111.0,101111.0,0.8714333061256572
403,1.5415,,张掖市,2004,99.3456,177.0,8429.0,22.0,,126.46,2,1111.0,101111.0,0.48923217838054867
404,2.1792,,张掖市,2005,110.7881,196.0,8431.0,23.0,,127.08,2,1111.0,101111.0,0.5096692436630696
405,12.23,,阿坝藏族羌族自治州,2020,,,18272.0,,,,2,100.0,100.0,1.6299188344358453
406,8.605,,呼伦贝尔市,2007,505.0392,269.0,55474.0,28.0,,270.56,2,1111.0,101111.0,2.707782725855915
407,,,博尔塔拉蒙古自治州,2004,,,5288.0,,,,2,100.0,100.0,0.463020612870174
408,0.9377,,博尔塔拉蒙古自治州,2003,,,5292.0,,,,2,100.0,100.0,0.4633801009236446
409,2.438,,张掖市,2006,126.7042,206.0,8582.0,26.0,,127.15,2,1111.0,101111.0,0.5423153096364476
410,6.5245,,巴中市,2003,108.2321,232.0,2759.0,15.0,,356.06,2,1111.0,101111.0,0.818217636712139
411,1.8062,,安康市,2002,90.36,,5289.0,27.0,,293.24,2,1101.0,101101.0,0.6529017665524146
412,4.681,,普洱市（2007年前为思茅市、思茅地区）,2004,88.4887,83.0,9957.0,15.0,,254.9,2,1111.0,101111.0,0.7830642980105998
413,7.5154,,巴中市,2004,124.65700000000001,245.0,2766.0,16.0,,361.09,2,1111.0,101111.0,0.8605794772898797
414,3.3512,,毕节市（2011年前为毕节地区）,2002,,,6058.0,,,,2,100.0,100.0,0.5322220631632706
415,2.7376,,恩施土家族苗族自治州,2002,,,5443.0,,,,2,100.0,100.0,0.476950774942161
416,6.85,,甘南藏族自治州,2019,,,8295.0,,,,2,100.0,100.0,0.7332657570667216
417,5.5623,,兴安盟,2008,,,12488.0,,,,2,100.0,100.0,1.1100991091173116
418,4.0255,,巴中市,2009,238.3161,269.0,2791.0,17.0,,401.18,2,1111.0,101111.0,1.192603345588067
419,2.2662,,安康市,2003,103.601,312.0,5393.0,27.0,,294.06,2,1111.0,101111.0,0.7039404086275289
420,4.4515,,凉山彝族自治州,2004,,,13835.0,,,,2,100.0,100.0,1.2311567111235469
421,,,喀什地区,2006,,,25539.0,,,,2,100.0,100.0,2.283018755578616
422,,,阿勒泰地区,2018,,,27086.0,,,,2,100.0,100.0,2.422050760258383
423,3.5876,,巴彦淖尔市,2003,151.3733,235.0,15116.0,19.0,,176.13,2,1111.0,101111.0,0.8397646731792834
424,2.9535,,昭通市,2003,121.256,59.0,5264.0,17.0,,507.27,2,1111.0,101111.0,1.2424427009123173
425,,,克孜勒苏柯尔克孜自治州,2018,,,16490.0,,,,2,100.0,100.0,1.4697669066146788
426,3.2407,,武威市,2007,187.6523,253.0,7684.0,25.0,,188.6,2,1111.0,101111.0,0.7687279763160706
427,91.29,,普洱市（2007年前为思茅市、思茅地区）,2016,567.5443,216.0,10516.0,27.0,0.0,251.0,2,11111.0,111111.0,2.410573387555325
428,12.5501,,锡林郭勒盟,2012,,,47956.0,,,,2,100.0,100.0,4.297679679241405
429,20.48,,酒泉市,2019,618.0,612.0,40473.0,54.0,38.0,99.0,2,11111.0,111111.0,3.198633596250382
430,16.8336,,锡林郭勒盟,2013,,,48303.0,,,,2,100.0,100.0,4.328865267879983
431,0.8886,,武威市,2003,90.0107,209.0,7868.0,22.0,,187.1,2,1111.0,101111.0,0.5615145661995172
432,2.4797,,陇南市（2004年前为陇南地区）,2007,111.8061,1.0,6785.0,7.0,,275.75,2,1111.0,101111.0,0.8443917716195664
433,86.19,,普洱市（2007年前为思茅市、思茅地区）,2014,476.9455,265.0,10795.0,25.0,0.0,253.8,2,11111.0,111111.0,2.3268038614052586
434,5.2846,,普洱市（2007年前为思茅市、思茅地区）,2005,106.5609,84.0,10797.0,19.0,,256.56,2,1111.0,101111.0,0.840135656342003
435,6.08,,迪庆藏族自治州,2010,,,5677.0,,,,2,100.0,100.0,0.497980826070193
436,0.9007,,武威市,2004,108.0216,226.0,7948.0,22.0,,187.18,2,1111.0,101111.0,0.6000501421472484
437,2.9478,,安康市,2004,119.545,317.0,5781.0,27.0,,294.97,2,1111.0,101111.0,0.7497145235982198
438,0.5232,,神农架林区,2012,,,798.0,,,,2,100.0,100.0,0.05949527284938959
439,3.7992,,昭通市,2004,145.6693,61.0,5527.0,17.0,,524.35,2,1111.0,101111.0,1.3369494228589789
440,2.9826,,武威市,2005,141.8113,247.0,7983.0,25.0,,187.18,2,1111.0,101111.0,0.6681169655124246
441,0.616,,拉萨市,2003,,,7326.0,,,,2,100.0,100.0,0.6461797761134609
442,,,克孜勒苏柯尔克孜自治州,2017,,,17351.0,,,,2,100.0,100.0,1.5471467101242324
443,2.3802,,巴中市,2006,146.0812,260.0,3068.0,16.0,,370.45,2,1111.0,101111.0,0.9302992242456445
444,,,呼伦贝尔市,2017,,790.0,62820.0,93.0,80.0,260.0,2,11110.0,111110.0,7.586204852713534
445,,,喀什地区,2007,,,27681.0,,,,2,100.0,100.0,2.4755246082121394
446,1.3112,,通辽市,2002,203.0653,,14763.0,29.0,,306.92,2,1101.0,101101.0,1.109012673757036
447,2.911,,巴中市,2008,213.7624,265.0,3088.0,16.0,,398.57,2,1111.0,101111.0,1.1400039355549685
448,,,和田地区,2018,,,62666.0,,,,2,100.0,100.0,5.6196969958796545
449,,,呼伦贝尔市,2019,1190.0,737.0,63838.0,95.0,61.0,255.0,2,11111.0,111111.0,6.063256207504619
450,,,阿克苏地区,2010,,,32446.0,,,,2,100.0,100.0,2.90376475190903
451,6.4479,,赤峰市,2002,205.4143,,22129.0,40.0,,444.3,2,1101.0,101101.0,1.4540089677094836
452,3.0643,,武威市,2006,161.6223,251.0,8252.0,25.0,,187.23,2,1111.0,101111.0,0.7188889103408629
453,,,和田地区,2020,,,63017.0,,,,2,100.0,100.0,5.651242072571702
454,94.51,,普洱市（2007年前为思茅市、思茅地区）,2015,514.0121,216.0,11323.0,27.0,0.0,249.97,2,11111.0,111111.0,2.3633501660156044
455,10.1586,,呼伦贝尔市,2008,632.66,277.0,64389.0,28.0,,272.48,2,1111.0,101111.0,3.2019504737550704
456,3.0752,,张掖市,2008,169.8559,232.0,9864.0,28.0,,129.56,2,1111.0,101111.0,0.6643039008803759
457,2.4098,,巴彦淖尔市,2004,189.4893,250.0,16733.0,19.0,,177.91,2,1111.0,101111.0,0.9627415754174121
458,,,塔城地区,2009,,,24316.0,,,,2,100.0,100.0,2.17310528322997
459,8.2089,,文山壮族苗族自治州,2002,,,8073.0,,,,2,100.0,100.0,0.7133141700991015
460,,,博尔塔拉蒙古自治州,2005,,,6149.0,,,,2,100.0,100.0,0.5404004163797276
461,,,拉萨市,2004,,,7658.0,,,,2,100.0,100.0,0.6760172845515234
462,7.0469,,迪庆藏族自治州,2011,,,5984.0,,,,2,100.0,100.0,0.5255715341740639
463,,,呼伦贝尔市,2020,1170.0,737.0,65071.0,86.0,56.0,,2,11111.0,11111.0,5.883108043978671
464,3.2372,,恩施土家族苗族自治州,2003,,,6231.0,,,,2,100.0,100.0,0.5477699214758754
465,0.8645,,铜仁市（2011年前为铜仁地区）,2002,,,4670.0,,,,2,100.0,100.0,0.4074797086089613
466,0.7221,,黑河市,2002,89.5727,,17342.0,17.0,,173.79,2,1101.0,101101.0,0.710258561594403
467,4.3193,,丽江市,2002,36.948,,5348.0,,,111.18,2,101.0,100101.0,0.27623265597605406
468,2.5844,,安康市,2005,137.85,348.0,6141.0,27.0,,294.94,2,1111.0,101111.0,0.7906596412820337
469,2.5353,,黔东南苗族侗族自治州,2003,,,7939.0,,,,2,100.0,100.0,0.7012713203078353
470,,,兴安盟,2016,,,14506.0,,,,2,100.0,100.0,1.2914608320932452
471,7.45,,迪庆藏族自治州,2012,,,6135.0,,,,2,100.0,100.0,0.5391422081925803
472,4.9243,,凉山彝族自治州,2005,,,16015.0,,,,2,100.0,100.0,1.4270777002650412
473,4.4451,,鄂尔多斯市,2002,204.7691,,23134.0,23.0,,134.42,2,1101.0,101101.0,0.9923599268043056
474,,,阿勒泰地区,2017,,,31233.0,,,,2,100.0,100.0,2.794749999694061
475,2.6429,,黔东南苗族侗族自治州,2004,,,8087.0,,,,2,100.0,100.0,0.7145723782862488
476,2.8939,,黔东南苗族侗族自治州,2005,,,8097.0,,,,2,100.0,100.0,0.7154710984199253
477,4.4942,,昭通市,2005,167.1974,313.0,6032.0,17.0,,528.65,2,1111.0,101111.0,1.3298129355780548
478,2.3964,,巴中市,2007,176.1156,257.0,3304.0,16.0,,374.22,2,1111.0,101111.0,1.0132950507033538
479,21.8369,,酒泉市,2020,658.0,627.0,45130.0,56.0,41.0,,2,11111.0,11111.0,3.7758461934110694
480,0.6809999999999999,,黑河市,2003,97.1388,105.0,18002.0,17.0,,173.55,2,1111.0,101111.0,0.815367298002873
481,2.9210000000000003,,定西市,2002,,,5309.0,,,,2,100.0,100.0,0.4649079251508948
482,,,喀什地区,2009,,,30034.0,,,,2,100.0,100.0,2.6869934556662387
483,,,博尔塔拉蒙古自治州,2006,,,6524.0,,,,2,100.0,100.0,0.5741024213925993
484,3.3699,,黔东南苗族侗族自治州,2006,,,8261.0,,,,2,100.0,100.0,0.7302101086122211
485,2.2601,,商洛市,2003,75.59,110.0,5361.0,24.0,,237.5,2,1111.0,101111.0,0.5960266827733789
486,4.8446,,恩施土家族苗族自治州,2004,,,6663.0,,,,2,100.0,100.0,0.5865946312507037
487,3.5532,,武威市,2008,210.1088,374.0,8983.0,27.0,,197.6,2,1111.0,101111.0,0.8268831735067215
488,15.8,,张掖市,2016,399.9436,501.0,10676.0,64.0,38.0,131.0,2,11111.0,111111.0,2.258953579365683
489,,,黄南藏族自治州,2018,,,5011.0,,,,2,100.0,100.0,0.4381260651673327
490,0.6953,,黑河市,2004,112.2757,108.0,18613.0,17.0,,174.07,2,1111.0,101111.0,0.8640560125730861
491,3.8774,,张掖市,2009,192.0761,262.0,10740.0,28.0,,130.37,2,1111.0,101111.0,0.7276385390735178
492,,,锡林郭勒盟,2020,,,56283.0,,,,2,100.0,100.0,5.046043934553894
493,7.6838,,甘南藏族自治州,2020,,,10328.0,,,,2,100.0,100.0,0.9159755602431703
494,,,博尔塔拉蒙古自治州,2008,,,6741.0,,,,2,100.0,100.0,0.593604648293381
495,3.4617,,毕节市（2011年前为毕节地区）,2003,,,7578.0,,,,2,100.0,100.0,0.6688275234821107
496,4.1278,,巴彦淖尔市,2005,217.0292,259.0,18407.0,31.0,,175.87,2,1111.0,101111.0,1.0381436728575724
497,,,克孜勒苏柯尔克孜自治州,2020,,,19789.0,,,,2,100.0,100.0,1.7662546787145825
498,4.4674,,拉萨市,2005,,,8436.0,,,,2,100.0,100.0,0.7459377109515614
499,,,黑河市,2014,421.3621,168.0,19023.0,19.0,12.0,170.5,2,11111.0,111111.0,2.3000031348133363
500,,,伊春市,2016,251.2167,943.0,9345.0,157.0,28.0,118.0,2,11111.0,111111.0,1.3406506055151937
501,1.0283,,乌兰察布市（2003年前为乌兰察布盟）,2003,155.3002,251.0,15499.0,28.0,,270.6,2,1111.0,101111.0,1.0191329813411851
502,5.1545,,恩施土家族苗族自治州,2005,,,6862.0,,,,2,100.0,100.0,0.6044791619108676
503,4.7529,,黔东南苗族侗族自治州,2007,,,8640.0,,,,2,100.0,100.0,0.7642716016785636
504,,,兴安盟,2014,,,15751.0,,,,2,100.0,100.0,1.4033514887359797
505,,,喀什地区,2008,,,31565.0,,,,2,100.0,100.0,2.824587508132123
506,11.3708,,呼伦贝尔市,2009,779.2653,288.0,72034.0,28.0,,271.76,2,1111.0,101111.0,3.7061332604920287
507,19.2724,,普洱市（2007年前为思茅市、思茅地区）,2006,124.6806,122.0,12718.0,19.0,,240.78,2,1111.0,101111.0,0.8828722911221105
508,2.4104,,文山壮族苗族自治州,2003,,,9032.0,,,,2,100.0,100.0,0.7995014309186855
509,7.1358,,兴安盟,2009,,,15854.0,,,,2,100.0,100.0,1.4126083061128483
510,,,克孜勒苏柯尔克孜自治州,2019,,,20069.0,,,,2,100.0,100.0,1.7914188424575268
511,2.7721,,商洛市,2004,87.15,107.0,5636.0,24.0,,240.62,2,1111.0,101111.0,0.6357926089520158
512,1.6927,,湘西土家族苗族自治州,2002,,,4472.0,,,,2,100.0,100.0,0.3896850499621651
513,3.8343,,定西市,2003,56.0458,61.0,5669.0,5.0,,296.35,2,1111.0,101111.0,0.7147659934713043
514,13.44,,张掖市,2015,373.53,664.0,11124.0,64.0,21.0,130.07,2,11111.0,111111.0,1.7622484810419972
515,3.2317,,文山壮族苗族自治州,2004,,,9085.0,,,,2,100.0,100.0,0.8042646476271713
516,12.3144,,湘西土家族苗族自治州,2009,,,4490.0,,,,2,100.0,100.0,0.3913027462027829
517,,,博尔塔拉蒙古自治州,2009,,,6957.0,,,,2,100.0,100.0,0.6130170031807952
518,8.9863,,恩施土家族苗族自治州,2009,,,7007.0,,,,2,100.0,100.0,0.617510603849178
519,1.8001,,商洛市,2002,65.63,,5703.0,24.0,,236.77,2,1101.0,101101.0,0.5162745290636287
520,,,和田地区,2019,,,72314.0,,,,2,100.0,100.0,6.486782180850819
521,0.6878,,定西市,2004,63.059,65.0,5739.0,5.0,,296.99,2,1111.0,101111.0,0.7325891124035899
522,,,博尔塔拉蒙古自治州,2007,,,7004.0,,,,2,100.0,100.0,0.6172409878090751
523,6.0166,,赤峰市,2003,242.4821,307.0,25526.0,40.0,,447.3,2,1111.0,101111.0,1.7451342541923136
524,,,阿克苏地区,2011,,,37521.0,,,,2,100.0,100.0,3.359865219749894
525,1.8008,,河池市,2002,144.6067,,9932.0,14.0,,379.51,2,1101.0,101101.0,1.0697278202038616
526,3.6547,,通辽市,2003,238.1544,296.0,17490.0,32.0,,309.3,2,1111.0,101111.0,1.309405121798291
527,10.7126,,雅安市,2003,100.3435,304.0,4456.0,14.0,,153.15,2,1111.0,101111.0,0.42887004714779803
528,,,伊犁哈萨克自治州,2004,,,16394.0,,,,2,100.0,100.0,1.4611391933313838
529,7.8,,迪庆藏族自治州,2013,,,6908.0,,,,2,100.0,100.0,0.6086132745257798
530,9.7303,,雅安市,2002,89.5209,,4472.0,15.0,,152.58,2,1101.0,101101.0,0.4346893975234798
